trf_id	logFC	logCPM	F	PValue	FDR
tRF-22-S3HB4E01H	1.29883635472306	5.55608297469966	10.8611957621964	0.00102138870156351	0.00426645238748332
tRF-18-J6K6UDV	1.41918951832036	7.51007660717692	10.8803960765503	0.00102608789446539	0.00428250373316104
tRF-20-8FFDXXE6	1.37774789619961	5.95866455357919	10.8293006444136	0.00103702943581367	0.00432455978237559
tRF-18-P7JL1YDF	1.33608610957187	5.29665553277104	10.8271792407939	0.00107019380511502	0.00445914085464593
tRF-20-YOHR6HFR	-1.20619979639889	5.34504189187759	10.8194003980554	0.00107315329380564	0.00446774893341233
tRF-30-PR183O9EDJI8	-1.16675011336275	5.28460820858661	10.8316392075703	0.00108694705100774	0.00452141036192904
tRF-24-0JVRI8WXIV	1.35470889499676	5.51838000137805	10.7361635115312	0.00109322140202268	0.00454372985046835
tRF-27-VEX0K3XN13M	-1.04768615207719	5.35820727071348	10.7535578457334	0.00110317584122535	0.00458129502169998
tRF-19-MLQHWUHJ	1.40414068712114	5.87432165186969	10.7074448966446	0.00110607091253111	0.00458950586112493
tRF-28-MQ18Y3E7QN00	1.50122988315311	5.88063044389656	10.7030456785778	0.00110892868728589	0.00459754845475079
tRF-17-RPM830P	-1.13539686587578	5.32046912457456	10.7099367112321	0.00114090738439958	0.00472621120298087
tRF-24-7SIR69OKE2	1.22513897789381	5.82766766687334	10.6118371442222	0.00116387903246169	0.0048173801012487
tRF-25-R9O9337KB6	-1.00319263621269	5.76505576421788	10.6119485728929	0.00116521931408155	0.00481893843706183
tRF-21-4ER81XDDE	1.36249648790182	5.49569250819345	10.6087966000677	0.00117149593849608	0.00484089230783504
tRF-29-D0B601WZ03HV	-0.892552210710559	7.12396894538565	10.6150418568339	0.00117686581073321	0.004859066105422
tRF-28-INRXURYRSIV	-1.05307904815317	5.73406520163559	10.582206518441	0.00118407814188288	0.0048848108163485
tRF-30-KKRSL38BWSNK	1.45246193461154	5.60532158569917	10.5751100220277	0.00118961835040239	0.00490362057049626
tRF-21-BP4MJYSZB	1.21514724228958	5.2852907370816	10.6512031849205	0.00119239343255551	0.00491101084248562
tRF-23-U47P299D0Q	-1.03953518103061	5.57111526607025	10.5623607281484	0.0011997681630405	0.00493731754337655
tRF-22-YOHR6HFRJ	-1.11725504681812	5.3976456840846	10.5863434829371	0.00120153886884525	0.00493760895283931
tRF-25-93Y086Z34J	-1.09679752948853	7.88333629037574	10.587547209073	0.00120181401912109	0.00493760895283931
tRF-22-YUHSQSD2J	-1.14370085042866	5.28256828300176	10.6274445635121	0.00120652743455781	0.00495290408274963
tRF-30-0KFMNKYUHRF8	1.51106992091617	5.88567444422282	10.5412735990663	0.00120902459082808	0.00495565167325333
tRF-16-RQ59W3E	-1.09832520258088	5.25852924426182	10.6427959121822	0.00120917900827381	0.00495565167325333
tRF-24-RW18V6XOIE	-0.998549489064039	6.24192596718283	10.5454514352281	0.00121019888500819	0.00495576938987792
tRF-19-XN4VY82M	-1.07853685378799	5.2671505305659	10.6371770165601	0.00121478439161868	0.004970476234119
tRF-30-JJ6RRNLIK898	-1.02198387088636	5.49985040831137	10.5212188466759	0.00123043739105073	0.00503040634117226
tRF-23-D8XJEZ6IDP	1.41627340940655	5.46879334532788	10.4900092238831	0.00125364937149782	0.0051211167136349
tRF-21-WB863IP5D	-1.01170232357501	5.53079985259264	10.4806569659684	0.00125596518026208	0.00512638849086564
tRF-19-Q2FWQ8IJ	-1.07150410498252	5.45007617273589	10.4862822826894	0.00125791653016273	0.00513016529430152
tRF-16-YU4RRW0	-1.23202980987196	5.33263468660421	10.5137368416952	0.00126037112332117	0.00513598664760052
tRF-16-4ZUPX1B	1.12928073834177	10.0547275406586	10.5089816985931	0.00126632817766203	0.00515605935530141
tRF-20-18YKISQI	-0.978547713234161	5.87221085460694	10.4487554943493	0.00127121499112329	0.00517174528528598
tRF-30-QKF1R3WE8RO8	1.27616611742921	6.48067054452342	10.4441688710947	0.0012806882668779	0.00520192963430388
tRF-23-9Z7KZOSRDE	-1.0915089824729	5.28057329410279	10.5149971562624	0.00128071507596562	0.00520192963430388
tRF-24-7SDR69OKE2	1.12925636968274	5.88844329053754	10.406563484924	0.00129922251567867	0.00527281865129331
tRF-22-JYSWRYVMK	1.02895585596203	8.22714093783614	10.4443792767973	0.00130035682748857	0.0052731420417217
tRF-30-9Z7KZOSRI8WP	-1.06546532475327	5.26426521821997	10.4834277575637	0.00130901356379597	0.00530394474795773
tRF-30-YO1N3KYUSR68	1.5752883882679	6.25793432596985	10.3948292631772	0.00131268928894795	0.00531453153420224
tRF-24-7SHRMF3RE2	1.28542841499775	5.35701713019307	10.4198142508072	0.00131415657453789	0.0053161673727261
tRF-26-P2PSSELQBDE	-1.07698518080135	5.25145366186392	10.4740144437235	0.00132702354936791	0.0053638785342276
tRF-22-HQ9M739P5	1.07137424824057	8.40636221429462	10.3799203275743	0.00134706919193303	0.00543863573056777
tRF-19-UHK0SVIZ	1.37181874062304	5.86557600138456	10.3380786050525	0.00134769393403469	0.00543863573056777
tRF-26-9NS334L2H1B	1.15185603019024	9.92395325713109	10.3876333267564	0.00134996722082065	0.0054434162129865
tRF-23-YUHR0P1SD2	1.26689697118428	5.32667889789004	10.3881433223957	0.00135754064943191	0.00546936902967059
tRF-18-70VR310N	-1.06411611753446	5.29588568384652	10.3917672765464	0.00135859126697017	0.00546936902967059
tRF-22-R81XDDZZ3	1.28501943656725	5.35379175428922	10.3353029487803	0.0013720237444475	0.00551900138554909
tRF-16-K53SW1B	1.2670051624891	5.3997946801398	10.314856657352	0.00138536514656592	0.0055681878881267
tRF-22-B4ZPEK45I	1.39598247625172	5.43052820221744	10.2995934877457	0.00139175282967862	0.00558936879389005
tRF-30-6VR8K09L1HW3	-1.07380223327628	5.69339281521507	10.2703193122755	0.00139973226463395	0.00561690314861137
tRF-16-BP4MJY0	1.23071564990019	5.29034524180308	10.3243300837337	0.00140374915153157	0.00562850501816989
tRF-24-5SB1H7NIE2	1.02709969919891	6.4146792581537	10.255278743672	0.00141598365500259	0.00567301143831167
tRF-25-I2UKM7OZME	1.40556496587405	6.05538406344922	10.2405281521892	0.00142171276397104	0.00569140417922753
tRF-22-7BWU2F5JQ	-1.08863259723731	5.3774863866115	10.2629484182161	0.00142628225531747	0.00570512902126989
tRF-22-V47PU9XWP	-0.910239566892386	11.7872160133166	10.2776552942063	0.00143666497901737	0.00573599151373097
tRF-20-SWRYVMMV	1.13253178449596	7.15467302510268	10.2416164769711	0.00143727602549252	0.00573599151373097
tRF-22-O045DBNIF	1.31117826975318	5.48077617769855	10.2301465945642	0.00143743947334098	0.00573599151373097
tRF-30-J25R93WB86Q3	1.45671472157348	5.91365267423141	10.2127256653087	0.0014418030089299	0.00574881582507936
tRF-30-J09HJHOJ7IR1	-1.01970018602485	5.72135600784059	10.2075039769116	0.001447217517732	0.00576366266018966
tRF-21-NBDWY2MJE	1.43316754613567	5.66925902902519	10.2049948463655	0.00144783206023964	0.00576366266018966
tRF-19-6RJ89OJZ	1.41238618624859	6.95760139539529	10.2191932543035	0.00145172071393411	0.00577454540148809
tRF-26-FP18LPMBQ4D	-1.04801849395944	5.25970628604999	10.2934855197785	0.00145627041795927	0.0057880382271831
tRF-16-S8V0J80	-1.14940283060718	5.26244985885729	10.298380426084	0.0014601200582359	0.00579569470735503
tRF-23-XENDBP1I01	1.37144120102002	6.12084484625034	10.1917986978184	0.00146051506625347	0.00579569470735503
tRF-23-QO945NB2DQ	1.29913982775291	5.46922748393698	10.1935926300446	0.00146552312809769	0.00581033924149361
tRF-21-RX6NMH49B	1.11783969915585	5.99013897727412	10.1815835491978	0.00146652962455299	0.00581033924149361
tRF-27-BJ8FFDXXE6P	1.38511127857627	5.48933945601072	10.1649965126602	0.00148527041278533	0.00587993037523885
tRF-30-9M739P8WQ0D5	-0.775657858824816	11.5402223220773	10.2101707149151	0.00148850886021742	0.00588293042212812
tRF-23-U1J0SU9EDL	0.705584619611418	9.78036830368951	10.2024381055594	0.0014889060183085	0.00588293042212812
tRF-23-73V2Y8L902	1.15056340412445	5.9179865827339	10.1517433479081	0.00148955798288284	0.00588293042212812
tRF-27-6INB8PLML35	1.30106858642653	5.4590256328768	10.1581821674744	0.00149420814629848	0.00589663830425605
tRF-29-JL1Y2LNOZ7I2	-0.990734236673942	5.61438250871403	10.1465576984304	0.00149725972386651	0.00590402099316445
tRF-23-OB3ZY61DV	-1.08842347860927	5.42564691886965	10.1506894588571	0.00150604490410102	0.00593398307368408
tRF-30-0PRMQ0YOH9Q8	1.34083177371332	5.32981631234837	10.1738088212773	0.00151395020723685	0.00596043388675926
tRF-25-JYSWRYVMMV	1.02456493779373	8.17084438122747	10.1397561351184	0.00152879928491422	0.00601062194619078
tRF-22-RX8HYV451	1.52941506401635	5.42136517647687	10.1257800710748	0.00152910222311094	0.00601062194619078
tRF-16-K5J0W1B	1.13793315013468	8.29156370593655	10.1032224881841	0.00155986812452986	0.00612512250354369
tRF-23-R29P4P9LDS	0.932167631807171	7.94875394917411	10.098560566699	0.00156068121390293	0.00612512250354369
tRF-18-8RO546D2	1.56039431105342	5.6538922142363	10.0436819170207	0.0015798946224833	0.006195665186209
tRF-19-6R98NPH4	1.36551832386466	5.53606505102427	10.043065016895	0.00158367537564314	0.00620562451270822
tRF-20-XLHQIXKD	1.34790946599835	5.44269460037551	10.0222699419629	0.00160607748498443	0.00628847879790303
tRF-24-8XF6RE9825	1.27643666117063	5.33086089030742	10.0612520173283	0.00161143490883305	0.00630451842266451
tRF-20-S998LO9D	1.78830658935677	10.7788367727196	10.0634847364588	0.00162876578789428	0.00636734084399642
tRF-22-RX67NZU6J	-1.03027431643002	5.55752937393271	9.97201025380584	0.00164611914740748	0.00643015291956046
tRF-20-I363U0EZ	1.36732475123959	5.45171807105363	9.97096632271676	0.00165246533922429	0.00644990374404484
tRF-19-ZRS3S32D	-1.1356953434083	5.52989856107737	9.94291567847224	0.00167391243789443	0.00652784495214517
tRF-17-QR17NS4	1.74822874638861	7.01884232205459	9.96340213526738	0.00167504501472045	0.00652784495214517
tRF-21-KD09Z51UD	-1.11682455960397	6.42442329423087	9.93937920814517	0.00167704354923325	0.00653054341601733
tRF-21-1E6S18WO0	1.16807622999149	6.24399445297708	9.92999193318616	0.00168234436146636	0.00654608700959673
tRF-22-BLJD22PZ2	1.24661428783306	5.35833718262669	9.95425277609637	0.00168621264965612	0.00655603674049815
tRF-25-Z4D7OOJ0QX	1.2165298766562	5.95576809453852	9.91224271769049	0.00169479988498899	0.00658430413748635
tRF-19-6SM83OJX	1.34023624023674	16.3756991064264	9.98814736745541	0.0016971098601378	0.00658815939494487
tRF-23-HQ9M739P0J	1.06087191593534	7.77361745289262	9.93723076637822	0.00169915609002518	0.00659098560909689
tRF-24-QWU1O078JZ	-1.06020289349937	5.3229041875725	9.95820126233971	0.00170400477382698	0.00660466966599606
tRF-28-I363U0EZY90L	-1.10103504063559	5.36924532752682	9.9189875633149	0.00171507539926361	0.00664242989645086
tRF-22-P940KK5YP	1.31116918358057	5.36715988958026	9.92343025710679	0.00171937830227295	0.00665394079826994
tRF-21-6J9KIWRND	1.55846608977685	5.49549854417895	9.89433561877879	0.00172175558054	0.00665798755042537
tRF-22-DI2OOIQO3	1.25299252173933	5.38705579724046	9.89831267374771	0.00172891531860713	0.00668050741347425
tRF-28-RPM830MMUKDM	-1.08873323823597	5.45083019108287	9.88717133416058	0.00173255491853386	0.00668940122986045
tRF-28-J89O9NF5W8W	-1.00452450978712	5.88452233207982	9.86902389765952	0.00173496748480597	0.00669354739508476
tRF-17-J6K6UD1	1.23458810651503	5.31100250617714	9.90106039390051	0.00174385570528475	0.00672196602732826
tRF-23-9LON4VN18	1.24643670523728	6.8106383988703	9.8728970240806	0.00174502238069442	0.00672196602732826
tRF-22-FP18LPMBM	-1.03784269814558	5.46383115704898	9.8607333697515	0.00175671511625263	0.00676179798403631
tRF-20-1I34QFI2	1.26860083532508	5.57150339353369	9.84428867849277	0.00176087609196532	0.00677260035371275
tRF-26-5IUDK7VZ41B	1.23346087097813	6.18015633860046	9.84200280754736	0.00176311004423351	0.0067759801853709
tRF-30-BZKEUI1ZXF0N	1.29913132827124	5.32685111222692	9.8595087715223	0.00177475921955339	0.00681551159582715
tRF-18-S79PVOW	-0.990250144235298	8.35001301019682	9.85057448848121	0.00178492594361754	0.0068428485312409
tRF-17-8Q9MYKJ	1.2150806536944	5.29267613009274	9.86984909838769	0.00178515032899817	0.0068428485312409
tRF-25-PIR8YP9LON	-1.0597957735522	5.30987070241831	9.88326533935458	0.0017862127313961	0.0068428485312409
tRF-23-5BF900BYDO	0.92048440282375	7.98382744465398	9.84505631059829	0.00178735203636012	0.0068428485312409
tRF-23-7SDRJRWMDV	-1.0850977400221	5.50959533010767	9.81978235557242	0.00179014071249967	0.00684734471255505
tRF-24-OB9ZFH69EI	1.37125436635266	5.4801585474744	9.81767104120333	0.00179195728688586	0.00684734471255505
tRF-21-RPM830MME	-0.878727461360608	12.0921911216862	9.86187220438108	0.00179263484574691	0.00684734471255505
tRF-22-7S1RNS9MM	-1.06693736868636	5.26986191840584	9.84612536264727	0.00182805509473954	0.00697730952190665
tRF-24-FZ2DN1RJKJ	-1.03135585955018	5.4901902506951	9.77871840177097	0.001831285927744	0.00698430941168575
tRF-17-86V8WPK	-0.963491781967282	6.48514321083303	9.74705142541879	0.00186030058412749	0.00708956015292488
tRF-21-7P4PZ3J0D	-1.06634283218388	5.30967339906045	9.79329892328941	0.00186236465910589	0.00709202078867438
tRF-20-EZ03J076	1.22702984019056	5.30123298156144	9.78061283496615	0.00187030825147401	0.00711685027197112
tRF-22-WB8639SV2	1.14361345427266	5.27967799052925	9.80176877209865	0.00187806386165826	0.00713619300638814
tRF-29-6SM83O9EDJ23	-1.06181209643515	5.60747412672593	9.72462183106173	0.00187824599928136	0.00713619300638814
tRF-21-L3K5J0W1B	1.25236659158208	5.36271337291354	9.75211033618909	0.00188240055258395	0.0071465472763248
tRF-17-JIH6Z33	1.16848110200716	5.26533558490364	9.77185329114743	0.00190304537728377	0.00721944376814784
tRF-21-BOJ8N981B	1.13278238188321	6.8163235754365	9.70238693324749	0.00191240230850479	0.00724944013838055
tRF-23-YUYSQSD2D2	1.1362534122999	5.7846492913115	9.64496940470274	0.00195553780555692	0.00740734017256411
tRF-18-727OFI0Q	1.42180227525502	5.34845325380591	9.66053769568245	0.00197000669647779	0.00745649771566158
tRF-19-2Q2RJOE1	1.25024313677612	5.31433486665026	9.66639817768615	0.00197404923212515	0.00746614686885456
tRF-22-UMX0S75NK	1.1979705048154	5.32372416893876	9.68461089413001	0.00197611714690871	0.00746831877138592
tRF-23-DRFO8U7S7	1.27917525187677	5.35829123848841	9.66082902256314	0.00198208455946556	0.00748521359314788
tRF-18-7O409Z00	-1.1597408983002	5.2724649571041	9.67998966863228	0.00199756184494968	0.00753294466865795
tRF-22-199M88I24	1.22591966240702	5.80164648414262	9.60542529190748	0.00199773692612809	0.00753294466865795
tRF-23-HDPORSM30K	1.26357258968161	5.38533799576851	9.62288038619087	0.00201390646917709	0.00758819317700486
tRF-18-R9598L0D	-1.0673666270164	5.25740033817405	9.6764802539022	0.00202045777584339	0.00760714524037422
tRF-23-YUHRH7MSD2	1.23158908088809	5.53042280083937	9.56060999562719	0.00205424865083842	0.00772855022888797
tRF-21-9NF5W8EZ0	1.12179826939628	5.79242556392083	9.54675295026426	0.00206184722816788	0.00775009042545304
tRF-23-76HRMF3RV	-1.05053997626914	5.24645940692716	9.64146707046898	0.00206370178672001	0.00775009042545304
tRF-27-J09KZYJMN52	-1.04033222412278	5.58032973395937	9.54943978951155	0.00206462408934069	0.00775009042545304
tRF-29-F9LKXNYQIUFP	-1.06748872575141	5.29048736627522	9.60350386418661	0.00206825502439866	0.00775789581544885
tRF-22-0JVRI8WX4	1.34707376368626	5.84863316194529	9.53082964060216	0.00207998258738459	0.00779603668435004
tRF-22-93Y086Z33	-0.916139178532028	5.87465927466889	9.520416824597	0.00209308999463305	0.00783468230499138
tRF-22-PS5P4PW3H	0.877294749611108	8.33145654318973	9.5531337623997	0.0020934271118937	0.00783468230499138
tRF-21-FJ33DSJOB	1.12613345615266	5.29763337975054	9.56960295597285	0.00210522409835318	0.00787293978441727
tRF-29-VH915HSX1HH4	1.13362176250911	6.03103902313891	9.50119967740113	0.00211529322891132	0.00790468321715742
tRF-18-4S14IZDI	1.25806866000461	5.5670020461677	9.48878534221589	0.00213149917297316	0.00795929489534414
tRF-20-LEK5LYK1	-1.12136936911785	5.30823251991174	9.53075997509211	0.00213490726182225	0.00796516747883396
tRF-22-WB86K2SV2	1.18985865027532	5.81767643537035	9.48105367288514	0.00213625791782327	0.00796516747883396
tRF-16-1SS2P40	-1.1513373932391	5.85302363815375	9.48019125748977	0.00213911673408217	0.00796988350999317
tRF-25-QVNRDF7UK8	-1.02692643412209	5.36937228883554	9.50373570941862	0.00214801017510341	0.00799705947544084
tRF-26-R81XDDZZ4YB	-0.992465747749399	5.81305350600472	9.46016270074793	0.00216224529161098	0.00803697560205981
tRF-24-FP18LPMBIN	-1.03527188602527	5.35461283456468	9.49304614080697	0.00216247061012344	0.00803697560205981
tRF-19-4656OKKM	1.41259542410269	5.41952005276279	9.47795599276246	0.0021635538320745	0.00803697560205981
tRF-26-QP4PW3FJIKB	-1.05060390517709	5.26356970967772	9.52830710415644	0.00217788091544428	0.00808419048049101
tRF-22-W47W1R7HH	1.16939863048895	5.68096014881977	9.44413017701952	0.00218002335492227	0.00808614004051285
tRF-18-1RJYSXDV	-1.14804954224134	5.32450067194485	9.48136949301385	0.00218185386055614	0.00808693054320288
tRF-19-DWY2MJJ1	1.19939554968191	7.07246992801708	9.40874089857566	0.0022442014634947	0.0083118572722026
tRF-29-5YXENDBP1I28	1.15722195252874	6.53630083201524	9.38573972058954	0.00226174814813321	0.00837064451566696
tRF-21-ZLSSXUOLD	-0.989737461414553	6.03750378504779	9.37394000948719	0.00226668075960925	0.00837665359641489
tRF-21-LE3JW261B	1.22150235245424	5.66185162555916	9.37297592153657	0.00226672246318987	0.00837665359641489
tRF-25-RM59KUMKF6	-1.09423724496602	5.42461496628861	9.38687366804949	0.00227081826119479	0.00838552336459457
tRF-25-5OJIH6Z3NP	1.22464911364091	5.46647954788671	9.37333949500459	0.00227456933502134	0.00838552336459457
tRF-17-R29P4PP	1.6041867066801	8.19937814525	9.41061613705378	0.00227554230871051	0.00838552336459457
tRF-18-SBUL6J0O	1.25296198305185	5.34647728015056	9.3944143093727	0.00227583104115097	0.00838552336459457
tRF-23-FZB1KZI901	-1.08795840133083	5.32522670969743	9.3845557646046	0.00229931410297672	0.008465810393876
tRF-19-NXJMFKK2	1.25249736464521	5.35148915145042	9.3681170742767	0.00230502556730043	0.00848059443451224
tRF-27-JMRPFQ5DWXI	1.26861462384388	5.30680334716151	9.38806345168328	0.00230879961342639	0.00848823387289112
tRF-28-Y694U47P2904	1.19597099195357	5.68686838076622	9.33118140665453	0.00231680138393656	0.00851139376905423
tRF-23-R9O9NJ9IDM	-1.05307932173867	5.307453871482	9.37989276364099	0.00232086418638351	0.00852005942137851
tRF-21-JIH6Z3NP0	1.21163104481267	5.31588623499628	9.34983078606416	0.00234267451640521	0.00859331686761804
tRF-23-1SS2PMFI0Q	1.25290714742066	5.37954206824975	9.34258933743398	0.0023442568414862	0.00859331686761804
tRF-21-LEK5YY01B	0.823239815870737	7.10802423623307	9.32238822802486	0.00235165281619603	0.00861411287983894
tRF-22-HDFX8Q9MQ	1.17322655822325	5.30863764790925	9.34487780943494	0.0023538766179728	0.00861594662508347
tRF-19-7P299DKP	1.232721250869	5.30510975800546	9.34759200478453	0.00235884643792755	0.00862782164567501
tRF-21-7PP9ZZ05D	-0.946353359144683	6.28517867377784	9.30043116511946	0.0023625839730131	0.00863517533996017
tRF-26-FJ33DSJOBZB	1.14148632145508	5.2939443307183	9.33963619380459	0.00237660707307491	0.00868008426981341
tRF-30-4PRS93W0K6MY	1.41754727671167	5.45324027688101	9.29001721662653	0.00238987210947048	0.0087221609834689
tRF-24-RSIR3DR2I2	-0.956368147652276	5.96804649417455	9.27018464239952	0.0023963805713999	0.00873953527133442
tRF-19-VRI8WXIV	1.24395986126202	5.49496864823957	9.27325448518567	0.00239864846532886	0.00874143026723347
tRF-19-79M89PJZ	1.29983963982852	5.43057950701467	9.27084714682675	0.00240896168219934	0.00877262083830788
tRF-18-HR1PF7D2	1.22151262815822	5.83420173957243	9.25551741498579	0.0024131479336196	0.00878146991855749
tRF-23-8NRS9NS3DK	1.09126716465831	6.46824248394171	9.26190184202719	0.00241635724198422	0.00878675360721534
tRF-22-0653L45SF	1.19032492211598	5.64772987338397	9.24515435767532	0.00242926663911799	0.00882553696099233
tRF-21-JYSWRYVMD	0.942751073071006	9.84270155980717	9.28454777888692	0.00243055287905729	0.00882553696099233
tRF-24-RRJ89O9NEU	-1.0068845346548	5.51173337558349	9.2488718224881	0.00243515150503388	0.00883476469358732
tRF-19-SJ7JLJ2D	-1.0915083918747	5.26265397054627	9.3141755404013	0.00243756483754932	0.00883476469358732
tRF-22-BP4MJYSZH	1.11119978009815	6.44734340737136	9.24477292148433	0.0024383950554301	0.00883476469358732
tRF-23-7Q078SUXD2	0.993350706027003	7.49587934235865	9.24985260069593	0.00245210618215775	0.00887800934886946
tRF-24-ZKXXI36326	1.12563059070964	5.29890881657438	9.26881000382338	0.0024557973030724	0.00888493959143416
tRF-24-QO945NB2HQ	1.16168847801481	5.2854275943346	9.22722730772837	0.00252178553337175	0.00911708435781543
tRF-21-UDK7VZ41B	1.09828361210234	6.52499809041155	9.17995799045746	0.00252691832801897	0.00912904020238067
tRF-21-OB9ZFH69B	1.25527872817064	6.34919945268885	9.16953513374051	0.00253725334052435	0.00915975935207346
tRF-27-FDXXE6XRK45	1.22099727997608	5.51139149405696	9.15889710171584	0.00254788006472321	0.0091914865249755
tRF-30-IWOMXF026ZED	1.1127400870531	6.77635469546242	9.16356083058584	0.00255515157218517	0.00921107271876411
tRF-23-1OHE10NOV	1.13041445398921	5.29016539020718	9.20450070957905	0.00256004380557565	0.00921884391131726
tRF-21-51MLHVHBB	1.07406264765504	5.26300565838489	9.22659851393838	0.00256099483856394	0.00921884391131726
tRF-21-76DRR4KRE	1.36259593898347	5.78207738443675	9.14300017322876	0.00256465015054106	0.00922536025374481
tRF-22-BIUBNXJMH	1.17550224764321	5.30896030319941	9.17536375681505	0.00257424824395161	0.00925319959006172
tRF-22-YBOZZ7ND2	0.765897246386512	10.816762689795	9.17991834446504	0.00257609076587318	0.00925319959006172
tRF-24-7OHFO6FJH5	1.12008492069965	5.26922871300603	9.2043445381403	0.00259251157099275	0.00930549738331929
tRF-25-YJE76INB8P	1.29936616918393	5.74024929874748	9.116384499839	0.00260192904383065	0.00933260058762787
tRF-22-S2I7L7P5M	1.18064496919473	5.34831019343215	9.13923976094993	0.00262540545117979	0.00941005538057273
tRF-21-ROWFUBNOB	1.16898488185752	5.2898359984517	9.14815725537324	0.00263744031935082	0.00944641948191555
tRF-23-W47W1R7HX	1.00078036263249	7.02625368397944	9.1026099883043	0.00264575762109534	0.00946942598817231
tRF-21-Q1Q89P9LE	-0.997817913439612	5.35159867596233	9.11802415500558	0.00265029545767431	0.00947388538770326
tRF-19-UDJKSVHZ	1.16462976766034	5.94631284570764	9.08260409169919	0.00265079313147937	0.00947388538770326
tRF-17-PR183OP	1.38745213266316	6.12343864954516	9.07165513843679	0.00266970478405799	0.00953465994306426
tRF-16-8B8SOU0	-1.05563152229965	5.57629800587283	9.06909520992989	0.00267700864950486	0.00955392094755481
tRF-17-1R7HFE1	-1.06640711982824	5.43491013764131	9.07131728527657	0.00268890735828738	0.00958954122071104
tRF-20-ZR3HJ3WB	1.23381053598333	5.35757011661045	9.09070255191743	0.00269559976116133	0.00960655652587787
tRF-21-WEKSPM85D	-0.993884167545347	5.67076986577738	9.04501252752031	0.00270841681275398	0.00964535901977911
tRF-25-XENDBP1IUU	1.33869416792779	6.44830688968559	9.04761860682821	0.00271251792172145	0.00965308868940017
tRF-20-6J9KIWRN	1.28615636751155	5.42399354872173	9.04811612141098	0.00272638181958657	0.00969552567420544
tRF-20-4MJYSZ11	1.21134498565428	5.41037776076184	9.02851230521895	0.00275119215826192	0.00977680226816604
tRF-23-Y2PPEVNK0Q	1.30288699128873	5.53899090396764	9.01707914653791	0.00275560999538106	0.0097855468585975
tRF-17-4S9H24L	1.27129205041139	5.94817148643195	8.98263483150219	0.00279840697073883	0.00992576348615182
tRF-24-KKIJL3RXE9	-1.00545240785794	5.30861170647656	9.03010841605168	0.00280037678810685	0.00992576348615182
tRF-23-NS56O2Z0DZ	1.29588777053906	5.59842529128843	8.98333912032629	0.00280105045579204	0.00992576348615182
tRF-22-8E884U1D2	1.18933346164499	5.30592054777978	9.03263156797613	0.00280516959328969	0.00993332008955274
tRF-23-I8W47W1R00	0.938142629008393	9.15497847307688	9.00737143711779	0.00281510684283002	0.00996145379628459
tRF-19-VJ4ZZ5FV	-0.992039364298763	5.48459084190499	8.97419485361658	0.00282531699923141	0.00999051272712661
tRF-24-F732Q86N24	1.22951764031313	5.53678410983732	8.96160642903338	0.00283823433417338	0.0100290965871851
tRF-17-9NS334K	1.28049633369087	6.20708102944644	8.93126037039003	0.00288279005096741	0.0101793434003086
tRF-25-7KYUHRE9XF	-1.07652396096906	5.32536594152534	8.96296472166328	0.0028852639222007	0.0101808889280194
tRF-22-WP9N1EWJM	-0.92891447255224	5.55659510449648	8.90624650334063	0.00292550715861092	0.0103102972805239
tRF-21-8EKSP185D	-0.99935393136498	5.51991322732805	8.90868898043819	0.00292606236821268	0.0103102972805239
tRF-19-J9ZH0S2E	-1.03435711266101	5.38257296163123	8.9177705556535	0.0029348688771333	0.0103340453420187
tRF-17-YUYRRHM	-1.12374959308519	5.38573059348191	8.91242494168029	0.002941151379609	0.0103488788867312
tRF-29-K84J83ML5FJY	-1.0380690739449	5.29843501595164	8.93299723491465	0.00295699860219718	0.0103973227925358
tRF-25-2YBE7XO8Q6	1.20122593272805	5.60143472067305	8.87297498883505	0.00297118135767223	0.0104398501675061
tRF-16-PSQP4PE	-1.05203402168523	5.45139064270866	8.87531221443677	0.00298571953750002	0.0104835657917838
tRF-21-8XF6RE980	1.06232204655905	6.1207620854363	8.86065000337321	0.00299274743161052	0.0105008681810896
tRF-23-3KYUYRR6DY	-1.00354686541273	5.35093928958627	8.88039445930501	0.00300170675140628	0.0105249184831917
tRF-22-WB8689SV2	0.757574337256072	8.61217363156173	8.88253207214306	0.003005208104208	0.0105298111570007
tRF-21-2Q2RJO01B	0.994920752111696	9.80535473668469	8.88721930473626	0.00300847748268201	0.0105338847432843
tRF-23-7SD6MSRMV	-1.00824952551875	5.25353136386555	8.9165286914338	0.00303055312973953	0.0106037548276401
tRF-22-BRFKWE6ML	1.09213395720661	5.68806084745024	8.82301769213823	0.00305163282510301	0.0106700448430175
tRF-30-D4ZWRNU3KQ9M	-1.00783776716653	5.32876824064197	8.83883147344829	0.00307599687739458	0.0107477179503654
tRF-25-O1B54ZUPX1	-0.995229965265816	6.15279791155926	8.80813392516209	0.00308103452230343	0.0107578021030148
tRF-19-F4P2PS2F	1.08264921004391	5.26214083275014	8.87372736577056	0.00308700553246199	0.0107711288641382
tRF-20-7SHRMFWR	-1.04017422550251	5.29718051658661	8.84536388454646	0.00309460669022427	0.0107901209561516
tRF-24-RXPIN24YED	-0.888151702716853	8.43489965889039	8.8242415719999	0.00309812589910098	0.0107903564612649
tRF-29-86V8WPMN1EJ3	-0.899017346903684	6.2122217219844	8.79788106248963	0.00309899037567528	0.0107903564612649
